HBA,HBD,T(K),Density (kg/m3),rate_HBA,rate_HBD,HBA_SMILES,HBD_SMILES,Split
Choline chloride,Ethylene glycol,343.15,1091.6,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,348.15,1088.5,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,353.15,1085.3999999999999,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,358.15,1082.6,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,363.15,1079.1,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,368.15,1076.7,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,298.15,1117.0,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,303.15,1114.1000000000001,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,308.15,1111.1,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,313.15,1108.2,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,318.15,1105.2,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,323.15,1102.3,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,328.15,1099.3,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,333.15,1096.2,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,338.15,1093.3999999999999,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,343.15,1090.4,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,348.15,1087.5,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,353.15,1084.7,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,358.15,1081.6,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,363.15,1078.8,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,368.15,1075.7,1,2.57,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Glutaric acid,293.15,1191.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glutaric acid,298.15,1188.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,303.15,1185.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,308.15,1182.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,313.15,1179.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glutaric acid,318.15,1176.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glutaric acid,323.15,1173.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glutaric acid,328.15,1170.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glutaric acid,333.15,1167.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,338.15,1164.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,343.15,1161.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,348.15,1158.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Test
Choline chloride,Glutaric acid,353.15,1155.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CCCC(O)=O,Train
Choline chloride,Glycerol,298.15,1155.8,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,303.15,1153.5,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,308.15,1150.6000000000001,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,313.15,1148.3000000000002,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,318.15,1145.3999999999999,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,323.15,1143.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,328.15,1140.2,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,333.15,1137.8999999999999,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,338.15,1134.9,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,343.15,1132.6000000000001,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,348.15,1129.6,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,353.15,1126.6000000000001,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,358.15,1124.3000000000002,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,363.15,1122.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,368.15,1119.1,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,303.15,1185.4,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,283.15,1200.1,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,293.15,1194.3,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,303.15,1188.5,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,313.15,1182.7,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,323.15,1177.0,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,333.15,1171.3,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,343.15,1164.8,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,353.15,1157.5,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,363.15,1149.5,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,298.15,1191.2,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,303.15,1188.5,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,308.15,1185.7,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,313.15,1182.3,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,318.15,1180.1999999999998,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,323.15,1177.5,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,328.15,1174.7,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,333.15,1171.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,298.15,1192.0,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,303.15,1189.5,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,308.15,1186.7,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,313.15,1183.8,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,318.15,1181.4,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,323.15,1177.6,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,328.15,1176.1,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,333.15,1174.1,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,338.15,1170.8,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,343.15,1167.4,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,348.15,1165.5,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,353.15,1163.5,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,358.15,1160.1999999999998,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,363.15,1157.1,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,368.15,1154.9,1,2.03,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,298.15,1203.0,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,303.15,1200.2,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,308.15,1197.6,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,313.15,1195.1000000000001,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,318.15,1192.1999999999998,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,323.15,1189.1000000000001,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,328.15,1186.8000000000002,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,333.15,1184.3999999999999,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,338.15,1181.4,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,343.15,1178.1,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,348.15,1176.0,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,353.15,1173.2,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,358.15,1170.6000000000001,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Test
Choline chloride,Glycerol,363.15,1167.8,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycerol,368.15,1165.2,1,3,[Cl-].C[N+](C)(C)CCO,OCC(O)CO,Train
Choline chloride,Glycolic acid,293.15,1198.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,298.15,1195.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,303.15,1192.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,308.15,1189.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,313.15,1186.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,318.15,1183.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,323.15,1181.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,328.15,1178.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,333.15,1175.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,338.15,1172.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,343.15,1170.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,348.15,1167.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Glycolic acid,353.15,1164.0,1,1,[Cl-].C[N+](C)(C)CCO,OCC(O)=O,Train
Choline chloride,Guaiacol,293.15,1153.3,1,3,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,303.15,1147.5,1,3,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,313.15,1141.2,1,3,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,323.15,1134.1000000000001,1,3,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,293.15,1155.6,1,4,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Test
Choline chloride,Guaiacol,303.15,1147.7,1,4,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Test
Choline chloride,Guaiacol,313.15,1140.6000000000001,1,4,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,323.15,1132.4,1,4,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,293.15,1149.7,1,5,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Test
Choline chloride,Guaiacol,303.15,1143.3999999999999,1,5,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,313.15,1136.2,1,5,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Guaiacol,323.15,1128.0,1,5,[Cl-].C[N+](C)(C)CCO,COc1ccccc1O,Train
Choline chloride,Levulinic acid,293.15,1142.0,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,298.15,1138.4,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,303.15,1134.8,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,308.15,1131.2,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,313.15,1127.5,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,318.15,1124.0,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,323.15,1120.4,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,328.15,1116.7,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,333.15,1113.6999999999998,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,338.15,1110.1000000000001,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Test
Choline chloride,Levulinic acid,343.15,1106.5,1,1,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,303.15,1132.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,293.15,1141.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,298.15,1138.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,303.15,1134.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,308.15,1131.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,313.15,1128.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,318.15,1125.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,323.15,1121.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,328.15,1118.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,333.15,1115.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,338.15,1112.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,343.15,1108.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,348.15,1105.0,1,2,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Test
Choline chloride,Levulinic acid,303.15,1134.6000000000001,1,3,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,313.15,1127.6,1,3,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,323.15,1120.9,1,3,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,333.15,1113.8,1,3,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,303.15,1134.1000000000001,1,4,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,313.15,1127.3,1,4,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,323.15,1120.4,1,4,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,333.15,1113.1,1,4,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,303.15,1133.6999999999998,1,5,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,313.15,1127.0,1,5,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,323.15,1120.2,1,5,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Levulinic acid,333.15,1113.0,1,5,[Cl-].C[N+](C)(C)CCO,CC(=O)CCC(O)=O,Train
Choline chloride,Malonic acid,293.15,1234.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,298.15,1231.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,303.15,1228.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,308.15,1224.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Test
Choline chloride,Malonic acid,313.15,1221.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,318.15,1218.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,323.15,1215.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,328.15,1212.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,333.15,1209.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,338.15,1207.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,343.15,1204.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,348.15,1201.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,303.15,1211.2,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,283.15,1191.5,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Test
Choline chloride,Malonic acid,293.15,1185.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,303.15,1178.6000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,313.15,1172.3,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,323.15,1166.0,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Test
Choline chloride,Malonic acid,333.15,1160.3000000000002,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,343.15,1154.0,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Train
Choline chloride,Malonic acid,353.15,1146.6000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Test
Choline chloride,Malonic acid,363.15,1138.8,1,2,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)=O,Test
Choline chloride,Furfulyl alcohol,303.15,1131.8,1,3,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Test
Choline chloride,Furfulyl alcohol,313.15,1125.2,1,3,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,323.15,1118.6000000000001,1,3,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,333.15,1112.0,1,3,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,303.15,1131.5,1,4,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Test
Choline chloride,Furfulyl alcohol,313.15,1124.3000000000002,1,4,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,323.15,1117.1,1,4,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,333.15,1109.9,1,4,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,303.15,1130.9,1,5,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,313.15,1123.8,1,5,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,323.15,1116.6000000000001,1,5,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,Furfulyl alcohol,333.15,1109.5,1,5,[Cl-].C[N+](C)(C)CCO,C1=COC(=C1)CO,Train
Choline chloride,O-Cresol,298.2,1077.6,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccccc1O,Train
Choline chloride,O-Cresol,298.2,1070.7,1,3,[Cl-].C[N+](C)(C)CCO,Cc1ccccc1O,Train
Choline chloride,O-Cresol,298.2,1066.4,1,3.91,[Cl-].C[N+](C)(C)CCO,Cc1ccccc1O,Train
Choline chloride,O-Cresol,298.2,1063.1,1,5,[Cl-].C[N+](C)(C)CCO,Cc1ccccc1O,Train
Choline chloride,O-Cresol,298.2,1060.6,1,6,[Cl-].C[N+](C)(C)CCO,Cc1ccccc1O,Train
Choline chloride,Oxalic acid,303.15,1237.1000000000001,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)C(O)=O,Train
Choline chloride,P-Chlorophenol,293.15,1203.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,298.15,1198.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,303.15,1194.6000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,308.15,1190.0,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,313.15,1185.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,318.15,1181.6,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,323.15,1177.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Chlorophenol,328.15,1172.8,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Test
Choline chloride,P-Chlorophenol,333.15,1167.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccc(Cl)cc1,Train
Choline chloride,P-Cresol,293.15,1072.0,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Test
Choline chloride,P-Cresol,298.15,1068.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,303.15,1064.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,308.15,1059.9,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,313.15,1055.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,318.15,1051.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,323.15,1047.6000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,328.15,1044.0,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Train
Choline chloride,P-Cresol,333.15,1039.8,1,2,[Cl-].C[N+](C)(C)CCO,Cc1ccc(O)cc1,Test
Choline chloride,Phenol,293.2,1099.5,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,298.2,1096.7,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,303.2,1093.0,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,308.2,1090.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,313.2,1087.3,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
